timestamp           ,delta1                 ,delta2_5              ,delta5                ,ema               ,price
2025-03-14 00:30:02 ,-20.412832370000018    ,25.93235807000005     ,26.43757393000135     ,81959.04736833602 ,81153.2
2025-03-14 00:31:03 ,-19.729019379999926    ,-14.887666109999685   ,25.516653890000953    ,81962.80030951249 ,81211.35
2025-03-14 00:32:03 ,-12.439154789999975    ,-4.913290909999802    ,33.89744730000092     ,81961.43560363013 ,81206.27
2025-03-14 00:33:03 ,-28.803467590000054    ,-17.63343609999967    ,21.568862210001043    ,81965.35717225759 ,81315.68
2025-03-14 00:34:02 ,-31.585573740000015    ,-16.564046180000076   ,20.644783210000355    ,81964.18070166935 ,81278.01
2025-03-14 00:35:02 ,-26.51385820000003     ,-15.120693830000107   ,22.075454370000386    ,81964.83952519875 ,81287.485
2025-03-14 00:36:01 ,-20.11647556000007     ,-11.967609540000183   ,28.46495194000039     ,81962.29834872817 ,81232.93
2025-03-14 00:37:02 ,-22.55704954000005     ,-9.891763260000033    ,30.5324539500005      ,81963.1610938262  ,81227.815
2025-03-14 00:38:02 ,-16.35485218999996     ,-8.38688000000002     ,32.04249568000046     ,81962.58462323797 ,81237.695
2025-03-14 00:39:02 ,-18.529654860000107    ,-18.411336460000115   ,28.2614872000006      ,81963.67481931641 ,81285.325
2025-03-14 00:40:01 ,-2.4452727500001146    ,-1.5855596299999775   ,36.20297199000089     ,81963.66697617916 ,81237.125
2025-03-14 00:41:02 ,-4.447210999999939     ,-9.209271509999752    ,33.29339925000062     ,81968.08658402228 ,81349.995
2025-03-14 00:42:02 ,-8.49369055999992      ,-11.038581229999608   ,34.58789264000029     ,81968.72187813993 ,81342.725
2025-03-14 00:43:02 ,-11.93453022           ,-16.10609233999972    ,19.094091750000075    ,81971.11795657131 ,81414.655
2025-03-14 00:44:02 ,-7.62117422999998      ,-10.30985377999977    ,23.39325658000007     ,81971.11011343406 ,81443.675
2025-03-14 00:45:02 ,-23.805712660000097    ,-19.539448259999347   ,18.970772130000455    ,81972.62776049288 ,81485.285
2025-03-14 00:46:02 ,-13.116930869999976    ,-17.416583139999574   ,17.886631610000734    ,81969.69834872817 ,81430.305
2025-03-14 00:47:01 ,-11.275197320000132    ,-18.495737459999788   ,27.76121998000059     ,81968.12579970856 ,81377.66
2025-03-14 00:48:03 ,-12.539346460000104    ,-16.081034739999637   ,17.003834220000556    ,81970.64736833601 ,81433.335
2025-03-14 00:49:01 ,-10.148957040000056    ,-13.42445658999958    ,22.376687020000418    ,81971.41991735563 ,81419.915
2025-03-14 00:50:02 ,-32.92781480000019     ,-27.81616061999958    ,10.570800210000527    ,81972.39246637523 ,81463.865
2025-03-14 00:51:02 ,-33.951322650000236    ,-61.73787349999978    ,9.324149850000083     ,81975.49834872817 ,81570.635
2025-03-14 00:52:02 ,-30.488899570000115    ,-67.0694267099997     ,-7.7877514799998835   ,81976.53364284581 ,81604.825
2025-03-14 00:53:02 ,-20.61613248000006     ,-60.39462621999979    ,3.3828165900000045    ,81976.98070166935 ,81602.475
2025-03-14 00:54:02 ,-20.697830640000006    ,-62.6771144599995     ,-4.0741407499996285   ,81977.94932912033 ,81637.53
2025-03-14 00:55:02 ,-24.586776710000066    ,-59.284566899999675   ,9.363722640000333     ,81974.16501539483 ,81549.135
2025-03-14 00:56:02 ,4.582459730000153      ,-36.67048602999961    ,22.496128919999876    ,81976.71403500267 ,81614.995
2025-03-14 00:57:02 ,-0.8329660699998556    ,-42.40399249999933    ,16.348017950000326    ,81977.69050559092 ,81614.68
2025-03-14 00:58:02 ,-17.49679702000006     ,-57.238067529999825   ,3.670780470000011     ,81976.12579970856 ,81622.305
2025-03-14 00:59:02 ,-20.155421030000184    ,-21.420822219999792   ,16.501118970000277    ,81974.1454075517  ,81546.165
2025-03-14 01:00:02 ,-3.9616741200000547    ,-9.513211419999436    ,25.327885160000676    ,81925.12004445656 ,81453.385
2025-03-14 01:01:02 ,-0.663746400000008     ,-7.406884239999442    ,28.435440690000746    ,81923.38671112322 ,81429.385
2025-03-14 01:02:02 ,-9.891804340000107     ,-15.012566899999342   ,20.469022010001027    ,81922.64553465265 ,81400.095
2025-03-14 01:03:02 ,-16.00500764000006     ,-4.411325499999464    ,33.39739049000093     ,81921.67690720166 ,81405.785
2025-03-14 01:04:01 ,-15.240948520000188    ,1.1871026000004292    ,29.76236406000089     ,81919.88475033891 ,81318.075
2025-03-14 01:05:02 ,-13.82963737           ,-2.9417239999995104   ,33.967113380001194    ,81918.50827975068 ,81316.755
2025-03-14 01:06:03 ,-23.657311629999924    ,-7.151514729999633    ,29.060487970001248    ,81917.97102484872 ,81346.925
2025-03-14 01:07:02 ,3.160978700000129      ,39.95619425000041     ,37.474962080001546    ,81914.11220131931 ,81199.425
2025-03-14 01:08:02 ,2.9487234900000203     ,2.1255813300004434    ,32.28589249000146     ,81917.39455426048 ,81265.765
2025-03-14 01:09:03 ,-11.992242549999844    ,6.072115310000584     ,38.79497199000144     ,81915.9827895546  ,81234.365
2025-03-14 01:10:01 ,-0.19553483999996502   ,17.93211885000045     ,46.044537730001025    ,81918.76710328009 ,81297.675
2025-03-14 01:11:02 ,-9.065350269999982     ,3.040882130000483     ,32.04509609000132     ,81918.01808367224 ,81309.115
2025-03-14 01:12:02 ,-9.84977822999997      ,3.262033640000567     ,36.09180565000116     ,81918.67690720166 ,81269.425
2025-03-14 01:13:02 ,-6.4703720900000405    ,7.102668050000744     ,41.181239740001104    ,81921.52788759382 ,81359.62
2025-03-14 01:14:01 ,-13.556174920000075    ,0.06840368000050034   ,30.76583208000085     ,81921.38671112322 ,81355.565
2025-03-14 01:15:02 ,-18.428590689999993    ,7.703901320000341     ,36.04702272000088     ,81922.49259347617 ,81411.045
2025-03-14 01:16:02 ,-12.550780760000123    ,0.04243231000043579   ,32.7018387100012      ,81918.69259347617 ,81291.205
2025-03-14 01:17:02 ,-1.6722353599999735    ,9.427105940000644     ,43.080167840001366    ,81918.57494641734 ,81313.06
2025-03-14 01:18:03 ,1.3941163100000153     ,14.36749425000059     ,47.499176890001195    ,81918.40239739775 ,81288.885
2025-03-14 01:19:01 ,10.234965910000028     ,8.51985121000044      ,42.267098360001       ,81917.15533857422 ,81227.68
2025-03-14 01:20:02 ,11.661235879999964     ,12.158842370000457    ,33.46754177000156     ,81917.08082877028 ,81245.84
2025-03-14 01:21:02 ,7.0342600899998615     ,19.879108270000245    ,53.988910080000664    ,81917.23376994676 ,81230.775
2025-03-14 01:22:01 ,5.747084469999891      ,17.38651799000047     ,50.986466100000825    ,81919.35533857421 ,81301.005
2025-03-14 01:23:02 ,5.134009440000028      ,17.73949876000046     ,50.152151830000946    ,81917.75141700558 ,81269.645
2025-03-14 01:24:02 ,-0.053981060000097614  ,12.46860413000033     ,42.57174564000121     ,81917.48475033892 ,81265.22
2025-03-14 01:25:02 ,5.74821598999992       ,15.966743550000643    ,50.34142541000108     ,81919.52788759382 ,81321.645
2025-03-14 01:26:02 ,6.972228960000109      ,17.874822920000696    ,51.93523924000118     ,81919.96318171147 ,81346.275
2025-03-14 01:27:02 ,-21.32089852999991     ,2.67949095000057      ,34.59813417000066     ,81923.26514249577 ,81412.795
2025-03-14 01:28:02 ,0.2755269700000724     ,9.95482537000052      ,41.95995944000077     ,81923.66122092716 ,81437.095
2025-03-14 01:29:01 ,-15.332935659999919    ,-2.907369519999321    ,26.81300287000124     ,81921.35533857421 ,81380.435
2025-03-14 01:30:03 ,-3.8033317900000156    ,13.44436491000053     ,42.58238164000062     ,81922.6533777899  ,81396.65
2025-03-14 01:31:02 ,-6.356376760000103     ,-4.497733769999456    ,34.44675962000059     ,81925.40239739775 ,81469.745
2025-03-14 01:32:02 ,-3.7513246800000957    ,-6.234495329999419    ,36.59293070000041     ,81925.20631896637 ,81468.545
